Permit_Type,ACCELA,Facility_Name,ADDRESS_ No,ADDRESS_St,BO,ZIP,Inspection_Date,Inspection_Type,# of PHH Violations,# of All Violations,# of Critical Violations,# of General Violations,DOCKET,Lat,Long,Community Board,Council District,Census tract,Boro-Block-Lot,BIN,NTA,NTA Code
Indoor,50035882,RUSHMORE,80,RIVERSIDE BOULEVARD,MA,10023,03/13/2020,Routine Inspection,0,0,0,0,,40.775478292477,-73.990229817915,107,06,015100,1011717507,1087720,Lincoln Square,MN14
Outdoor,50058623,SAMUEL FIELD YM & YWHA INC,58-25,LITTLE NECK PARKWAY,QU,11362,07/25/2020,Routine Inspection,0,1,0,1,,40.761544365648,-73.723091452536,411,23,152902,4083940100,4173274,Douglas Manor-Douglaston-Little Neck,QN45
Outdoor,40426204,HIGH POINT-ON-HUDSON OWNERS INC,2727,PALISADE AVENUE,BX,10463,08/06/2020,Routine Inspection,0,0,0,0,,40.883044768185,-73.92016375272,208,11,029301,2057450012,2083473,Spuyten Duyvil-Kingsbridge,BX29
Outdoor,40425978,LAWRENCE LEVINE & LEONARD FRANKEL,3135,JOHNSON AVENUE,BX,10463,08/06/2020,Routine Inspection,0,0,0,0,,40.882606967102,-73.910805025619,208,11,029700,2057390257,2083422,Spuyten Duyvil-Kingsbridge,BX29
Outdoor,40426120,VILLAGE MALL OF HILLCREST COND HSE,152-18,UNION TURNPIKE,QU,11367,08/06/2020,Routine Inspection,0,0,0,0,,40.719308171475,-73.811172071349,408,24,077905,4067137501,4446722,Kew Gardens Hills,QN37
Outdoor,41589456,A BUILDING CONDOMINIUM,425,EAST 13 STREET,MA,10009,08/14/2020,Routine Inspection,0,0,0,0,,40.730356239074,-73.982352742571,103,02,003400,1004417503,1087654,East Village,MN22
Outdoor,41663133,2 COOPER SQUARE LLC,2,COOPER SQUARE,MA,10003,08/14/2020,Routine Inspection,0,0,0,0,,40.727151398187,-73.991539394682,102,02,005700,1005440065,1088207,West Village,MN23
Outdoor,40426084,HENRY KAUFMAN CAMPGROUNDS INC,1131,MANOR ROAD,SI,10314,08/14/2020,Routine Inspection,0,0,0,0,,40.597385750617,-74.123834826311,502,50,018100,5009240001,5104674,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI24
Outdoor,40426269,ASSOCIATED YM-YWHA'S OF GREATER NY,212-00,23 AVENUE,QU,11360,08/14/2020,Routine Inspection,0,1,0,1,,40.781439953991,-73.778107144329,407,19,099704,4059000050,4132408,Ft. Totten-Bay Terrace-Clearview,QN47
Outdoor,40426041,GEORGETOWN PLAZA OWNERS CORP,60,EAST 8 STREET,MA,10003,08/17/2020,Routine Inspection,0,0,0,0,,40.730878896232,-73.99313010785,102,01,005700,1005487501,1080855,West Village,MN23
Outdoor,40425977,GREAT KILLS SWIM CLUB INC,27,NAHANT STREET,SI,10308,08/17/2020,Routine Inspection,0,0,0,0,,40.559068851648,-74.146716844549,503,51,014605,5045770019,5107650,Great Kills,SI54
Outdoor,40426007,3777 INDEPENDENCE CORP,3777,INDEPENDENCE AVENUE,BX,10463,08/17/2020,Routine Inspection,0,0,0,0,,40.888894090662,-73.913035324383,208,11,030900,2059190436,2085871,North Riverdale-Fieldston-Riverdale,BX22
Outdoor,41359892,SKYVIEW OWNERS CORP,5701,ARLINGTON AVENUE,BX,10471,08/17/2020,Routine Inspection,0,0,0,0,,40.906647570777,-73.906843794398,208,11,032300,2059520096,2086311,North Riverdale-Fieldston-Riverdale,BX22
Outdoor,41679341,SVF KENT BROOKLYN CORPORATION,111,KENT AVENUE,BK,11249,08/17/2020,Routine Inspection,0,0,0,0,,40.720535839043,-73.961467495323,301,33,055700,3023170005,3425620,North Side-South Side,BK73
Outdoor,40425979,DOUGLASTON CLUB INC,600,WEST DRIVE,QU,11363,08/17/2020,Routine Inspection,0,0,0,0,,40.776329722511,-73.752835442703,411,19,148300,4080310001,4168135,Douglas Manor-Douglaston-Little Neck,QN45
Outdoor,40425988,SO. SHORE SWIMMING CLUB INC,6736,HYLAN BOULEVARD,SI,10309,08/18/2020,Routine Inspection,0,0,0,0,,40.508068517904,-74.228282145067,503,51,024402,5077340050,5107843,Charleston-Richmond Valley-Tottenville,SI11
Outdoor,41678253,OCEAN TERRACE OWNERS INC.,2650,OCEAN PARKWAY,BK,11235,08/18/2020,Routine Inspection,0,0,0,0,,40.585458575899,-73.966438472576,313,47,037401,3072380115,3196066,Gravesend,BK26
Outdoor,40425985,BAY TERRACE COUNTRY CLUB INC,217-14,24 AVENUE,QU,11360,08/18/2020,Routine Inspection,0,0,0,0,,40.781186860334,-73.772207804583,411,19,099703,4060080095,4133702,Ft. Totten-Bay Terrace-Clearview,QN47
Outdoor,41190632,AVALON RIVERVIEW NORTH LLC,4-75,48 AVENUE,QU,11109,08/19/2020,Routine Inspection,0,0,0,0,,40.744589163476,-73.956444401214,402,26,000100,4000190019,4439033,Hunters Point-Sunnyside-West Maspeth,QN31
Outdoor,40426295,ROOSEVELT ISL. ASSOC BY MANHATTAN PK,30,RIVER ROAD,MA,10044,08/19/2020,Routine Inspection,0,0,0,0,,40.765983236184,-73.946777092222,108,05,023802,1013730001,1083206,Lenox Hill-Roosevelt Island,MN31
Outdoor,40590551,LISK AVE DEVELOPMENT CORP,464,LISK AVENUE,SI,10303,08/19/2020,Routine Inspection,0,0,0,0,,40.622693516749,-74.164598427522,501,49,030302,,,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI12
Outdoor,40425984,RIVERDALE YACHT CLUB,800,WEST 254 STREET,BX,10471,08/19/2020,Routine Inspection,0,0,0,0,,40.903121070343,-73.914503439732,208,11,030900,2059300940,2086115,North Riverdale-Fieldston-Riverdale,BX22
Outdoor,41728271,MARINA TOWER ASSOCIATES L.P.,375,SOUTH END AVENUE,MA,10280,08/19/2020,Routine Inspection,0,0,0,0,,40.711236441184,-74.015925210938,101,01,031704,1000160100,1083375,Battery Park City-Lower Manhattan,MN25
Outdoor,50058393,SHEEPSHEAD BAY ROAD OWNER LLC,1501,VOORHIES AVENUE,BK,11235,08/19/2020,Routine Inspection,0,0,0,0,,40.585736864211,-73.953747397984,315,48,060600,3074597501,3426433,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17
Outdoor,40426400,SHEEPSHEAD BAY YACHT CLUB,3076,EMMONS AVE,BK,11235,07/18/2022,Routine Inspection,,0,,,,40.583973,-73.936367,315,48,062200,3088150065,3248032,,BK17
Outdoor,40426171,EL CARIBE,5945,STRICKLAND AVENUE,BK,11234,08/19/2020,Routine Inspection,0,0,0,0,,40.608652307729,-73.914280560816,318,46,069800,3084701028,3238580,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK45
Outdoor,40619406,CRYDER  POINT OWNERS CORP,162-21,POWELLS COVE BOULEVARD,QU,11357,08/19/2020,Routine Inspection,0,0,0,0,,40.794082029492,-73.798806182796,407,19,099100,4045740061,4103993,Whitestone,QN49
Outdoor,40426236,BAYRIDGE AT BAYSIDE HOMEOWNERS ASSOC,13-34,ESTATES LANE,QU,11360,08/19/2020,Routine Inspection,0,0,0,0,,40.787094605122,-73.787036794787,407,19,099705,4058430020,4130109,Ft. Totten-Bay Terrace-Clearview,QN47
Outdoor,40426262,HOLIDAY VILLAS INC,100,HOLIDAY DRIVE,SI,10314,08/20/2020,Routine Inspection,0,0,0,0,,40.62160273,-74.14938358,,,,,,,
Outdoor,50009088,24TH STREET LIC LLC,41-42,24 STREET,QU,11101,08/20/2020,Routine Inspection,0,0,0,0,,40.752047718075,-73.940428702949,401,26,003300,4004130002,4617465,Queensbridge-Ravenswood-Long Island City,QN68
Outdoor,40426130,VILLAGE GREENS RESIDENTS ASSOC INC,145,CARLYLE GREEN,SI,10312,08/20/2020,Routine Inspection,0,0,0,0,,40.554395647755,-74.198666388055,503,51,017010,5060210096,5108148,Arden Heights,SI48
Outdoor,41109090,WESTMINSTER APARTMENTS LLC,405,WESTMINSTER ROAD,BK,11218,08/20/2020,Routine Inspection,0,0,0,0,,40.63902867193,-73.966843803712,314,40,052600,3051550050,3118652,Flatbush,BK42
Outdoor,40787327,OCEANA HOMEOWNERS ASSOCIATION,3205,CONEY ISLAND AVENUE,BK,11235,08/20/2020,Routine Inspection,0,1,0,1,,40.577589799669,-73.959595576299,313,48,061002,,,Brighton Beach,BK19
Outdoor,40426222,W P OWNERS CORP,213-05,75 AVENUE,QU,11364,08/20/2020,Routine Inspection,0,0,0,0,,40.738289155468,-73.758909563291,411,23,129103,4077320002,4453066,Oakland Gardens,QN42
Outdoor,41410720,ALLEN OPERATING COMPANY LLC,190,ALLEN STREET,MA,10002,08/21/2020,Routine Inspection,0,0,0,0,,40.722240785634,-73.988899208106,103,01,003001,1004177501,1087667,Chinatown,MN27
Outdoor,41555168,AI 88 LEONARD LLC CO ROSE ASSOCIATES INC,88,LEONARD STREET,MA,10013,08/21/2020,Routine Inspection,0,0,0,0,,40.71715517299,-74.004678785905,101,01,003300,1001730027,1087082,SoHo-TriBeCa-Civic Center-Little Italy,MN24
Outdoor,41254703,HKAL 34 STREET LIMITED PARTNERSHIP,300,EAST 34 STREET,MA,10016,08/21/2020,Routine Inspection,0,0,0,0,,40.744723880007,-73.975787961138,106,02,007000,1009390001,1078843,Murray Hill-Kips Bay,MN20
Outdoor,40425994,180 TENANTS CORP,180,EAST END AVENUE,MA,10028,08/21/2020,Routine Inspection,0,0,0,0,,40.77649415776,-73.943645473919,108,05,014402,1015850023,1051349,Yorkville,MN32
Outdoor,41249806,ADAM'S TOWER LIMITED PARTNERSHIP,351,EAST 84 STREET,MA,10028,08/21/2020,Routine Inspection,0,0,0,0,,40.776055839164,-73.95149888947,108,05,014601,1015470023,1049968,Yorkville,MN32
Outdoor,40426219,WOODLANDS CONDOMINIUM POOL,3461,AMBOY ROAD,SI,10306,08/21/2020,Routine Inspection,0,0,0,0,,40.557196046596,-74.138597589938,503,51,014606,5045007501,5121241,Great Kills,SI54
Outdoor,40426016,RICHMOND COUNTY COUNTRY CLUB,135,FLAGG PLACE,SI,10304,08/21/2020,Routine Inspection,0,0,0,0,,40.58793589848,-74.104072714536,502,50,018100,5008880018,5106953,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI24
Outdoor,41109533,JEWISH COMMUNITY CENTER OF STATEN ISLAND INC,1466,MANOR ROAD,SI,10314,08/21/2020,Routine Inspection,0,0,0,0,,40.594446818183,-74.125676534427,502,50,018100,5009550100,5141743,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI24
Outdoor,40426283,JEWISH BOARD-FAMILY KIDS SERVICES INC,1358,56 STREET,BK,11219,08/21/2020,Routine Inspection,0,0,0,0,,40.630310438676,-73.99490941529,312,44,024000,3056910037,3140101,Borough Park,BK88
Outdoor,40426207,AMVERSEV ASSOCIATION INC,18-15,215 STREET,QU,11360,08/21/2020,Routine Inspection,0,0,0,0,,40.783744793602,-73.776301143593,407,19,099703,4059380007,4454676,Ft. Totten-Bay Terrace-Clearview,QN47
Outdoor,40426004,RIDGEFIELD TOWERS TENANTS CORP,8301,RIDGE BOULEVARD,BK,11209,08/24/2020,Routine Inspection,0,0,0,0,,40.626218853868,-74.032865213966,310,43,006200,3060160006,3152378,Bay Ridge,BK31
Outdoor,40426297,NYCP&R / LYONS POOL,00000,VICTORY & MURRAY HULBERT AVENUE,SI,10301,08/25/2020,Routine Inspection,0,0,0,0,,40.63781819,-74.07421636,,,,,,,
Outdoor,40426342,NYCP&R / FISHER,00000,99 STREET & 33 AVENUE,QU,11368,08/25/2020,Routine Inspection,0,0,0,0,,40.75850529,-73.86972447,,,,,,,
Outdoor,40426070,73 YORK HEALTH INC,1385,YORK AVENUE,MA,10040,08/25/2020,Routine Inspection,0,0,0,0,,40.767923741254,-73.952974166358,108,05,012400,1014680021,1045876,Lenox Hill-Roosevelt Island,MN31
Outdoor,40426387,D.A. BEACH CLUB,665,SHORE DRIVE,BX,10465,08/25/2020,Routine Inspection,0,1,0,1,,40.828582021448,-73.814185154703,210,13,016000,2054860034,2078407,Schuylerville-Throgs Neck-Edgewater Park,BX52
Outdoor,40491124,YOUNG ISRAEL OF STATEN ISLAND INC,835,FOREST HILL ROAD,SI,10314,08/25/2020,Routine Inspection,0,0,0,0,,40.602271628127,-74.140355259489,502,50,027302,5019870059,5034466,New Springville-Bloomfield-Travis,SI05
Outdoor,40425991,HILLSIDE SWIMMING CLUB INC,151,SIGNS ROAD,SI,10314,08/25/2020,Routine Inspection,0,0,0,0,,40.602195568282,-74.168274901915,502,50,029103,5021450025,5107354,New Springville-Bloomfield-Travis,SI05
Outdoor,40425974,BRIAR HILL COUNTRY CLUB INC,600,WEST 246 STREET,BX,10471,08/25/2020,Routine Inspection,0,0,0,0,,40.89260826795,-73.910205607872,208,11,030701,2059090825,2091924,North Riverdale-Fieldston-Riverdale,BX22
Outdoor,40426326,NYCP&R / JACKIE ROBINSON,00000,WEST 145 STREET & BRADHURST,MA,10039,08/26/2020,Routine Inspection,0,1,1,0,,40.82426852,-73.94217041,,,,,,,
Outdoor,40426313,NYCP&R / HAMILTON FISH,128,PITT STREET,MA,10009,08/26/2020,Routine Inspection,0,1,1,0,,40.719846429018,-73.981720609599,103,02,002201,1003400001,1081934,Lower East Side,MN28
Outdoor,40400002,RIVERBANK STATE PARK AQUATICS FACILITY,679,RIVERSIDE DRIVE,MA,10031,08/26/2020,Routine Inspection,0,0,0,0,,40.827111090442,-73.951960177271,109,07,023300,1021010117,1090431,Hamilton Heights,MN04
Outdoor,41679581,KENT AVENUE PROPERTY 3 LLC,1,NORTH FOURTH PLACE,BK,11249,08/26/2020,Routine Inspection,0,0,0,0,,40.719221981601,-73.964202745472,301,33,055500,3023400004,3398150,North Side-South Side,BK73
Outdoor,40764292,WEST SIDE TENNIS CLUB,69-50,BURNS STREET,QU,11375,08/26/2020,Routine Inspection,0,0,0,0,,40.72042786313,-73.847998625607,406,29,072300,4032190001,4437648,Forest Hills,QN17
Outdoor,40426316,NYCP&R / MARCUS GARVEY,00000,EAST 121 STREET & MADISON AVENUE,MA,10021,08/27/2020,Routine Inspection,0,1,1,0,,40.8052514850723,-73.943224905846,,,,,,,
Outdoor,40426298,NYCP&R / TOTTENVILLE,00000,HYLAN BOULEVARD & JOLINE AVENUE,SI,10307,08/27/2020,Routine Inspection,0,0,0,0,,40.5059489333964,-74.23538047981,,,,,,,
Outdoor,40426310,NYCP&R / ROBERT F. WAGNER,00000,EAST 124 STREET & 2 AVENUE,MA,10035,08/27/2020,Routine Inspection,0,0,0,0,,40.80172675,-73.93354657,,,,,,,
Outdoor,40426343,NYCP&R / LIBERTY,00000,172 STREET & LIBERTY AVENUE,QU,11433,08/27/2020,Routine Inspection,0,0,0,0,,40.70157916,-73.78442578,,,,,,,
Outdoor,50038556,BROOKLYN PRINCESS LLC,313,GOLD STREET,BK,11201,08/27/2020,Routine Inspection,0,0,0,0,,40.694995513387,-73.983249260193,302,35,001500,3001340001,3331100,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38
Outdoor,50037600,PURVES STREET OWNERS LLC,4426,PURVES STREET,QU,11101,08/27/2020,Routine Inspection,0,0,0,0,,40.746915383094,-73.941144284772,402,26,001900,4002680001,4596128,Hunters Point-Sunnyside-West Maspeth,QN31
Outdoor,50046607,"HOMEPORT I, LLC",7,NAVY PIER COURT,SI,10304,08/27/2020,Routine Inspection,0,0,0,0,,40.628820681268,-74.074386447581,501,49,002100,5004877501,5158986,Stapleton-Rosebank,SI37
Outdoor,41731893,ONE YORK STREET CONDOMINIUM,1,YORK STREET,MA,10013,08/27/2020,Routine Inspection,0,0,0,0,,40.721340905686,-74.005534086421,101,01,003300,1002127503,1002736,SoHo-TriBeCa-Civic Center-Little Italy,MN24
Outdoor,50061551,"BROADWAY 371, LLC",371,BROADWAY,MA,10013,08/27/2020,Routine Inspection,0,0,0,0,,40.71773711187,-74.003297184117,101,01,003300,1001757506,1001937,SoHo-TriBeCa-Civic Center-Little Italy,MN24
Outdoor,40637422,MANHEM BEACH CLUB INC,658,CLARENCE AVENUE,BX,10465,08/27/2020,Routine Inspection,0,0,0,0,,40.828697458026,-73.814282394769,210,13,016000,2054860029,2097560,Schuylerville-Throgs Neck-Edgewater Park,BX52
Outdoor,50076065,147-149 MCCAREN LLC,160,NORTH 12 STREET,BK,11249,08/27/2020,Routine Inspection,0,0,0,0,,40.721003006272,-73.955428101259,301,33,051700,3022900010,3061538,North Side-South Side,BK73
Outdoor,41109085,LAWRENCE GARDENS APARTMENTS LLC,3323,NOSTRAND AVENUE,BK,11229,08/27/2020,Routine Inspection,0,1,0,1,,40.603323075968,-73.942427345676,315,46,056600,3073090040,3197677,Madison,BK44
Outdoor,40426273,ATLANTIC TOWERS APT CORPORATION,1213,AVENUE Z,BK,11235,08/27/2020,Routine Inspection,0,1,0,1,,40.587645868534,-73.957288833234,315,48,058800,3074330040,3203890,Homecrest,BK25
Outdoor,50050094,VARUNA BOAT CLUB,2806,EMMONS AVENUE,BK,11235,08/27/2020,Routine Inspection,0,0,0,0,,40.583823136565,-73.940539735042,315,48,062200,3088150011,3248024,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17
Outdoor,40426290,CAPTAINS QUARTERS HOMEOWNERS ASS INC,92,ADMIRALTY LOOP,SI,10309,08/28/2020,Routine Inspection,0,2,0,2,,40.514118979058,-74.203059724969,503,51,019800,,,Annadale-Huguenot-Prince's Bay-Eltingville,SI01
Outdoor,41109096,SOUTHAMPTON APARTMENTS LLC,1429,SHORE PARKWAY,BK,11214,08/28/2020,Routine Inspection,0,0,0,0,,40.598687730288,-74.005916386571,311,43,028200,3064680016,3336453,Bath Beach,BK27
Outdoor,40426327,NYCP&R / CROTONA CPB#3,00000,173 STREET& FULTON AVENUE,BX,10457,08/31/2020,Routine Inspection,0,1,1,0,,40.84136211,-73.89787127,,,,,,,
Outdoor,50060733,420 KENT AVENUE LLC,420,KENT AVENUE,BK,11249,08/31/2020,Routine Inspection,0,1,0,1,,40.709907503807,-73.968525342757,301,33,054700,3021340056,3425676,North Side-South Side,BK73
Outdoor,50069486,GREENPOINT MCGUINNESS LLC,211,MCGUINNESS BOULEVARD,BK,11222,08/31/2020,Routine Inspection,0,3,0,3,,40.729518198733,-73.950970033793,301,33,057500,3025767501,3379800,Greenpoint,BK76
Outdoor,40426329,NYCP&R / HAFFEN,00000,BURKE AVENUE & ELY AVENUE,BX,10469,09/01/2020,Routine Inspection,0,0,0,0,,40.87444689,-73.83991063,,,,,,,
Outdoor,40426331,NYCP&R / MULLALY,00000,JEROME & RIVER AVENUE,BX,10452,09/01/2020,Routine Inspection,0,0,0,0,,40.83305955,-73.9228439,,,,,,,
Outdoor,41129658,OCTAGON LP,888,MAIN STREET,MA,10044,09/01/2020,Routine Inspection,0,0,0,0,,40.769171017105,-73.943377317873,108,05,023802,1013730001,1086085,Lenox Hill-Roosevelt Island,MN31
Outdoor,40426368,NYCP&R / SUNSET POOL,00000,7 AVENUE & 43 ROAD,BK,11232,09/02/2020,Routine Inspection,0,1,1,0,,40.64677375,-74.00138737,,,,,,,
Outdoor,40426355,NYCP&R / KOSCIUSKO,00000,KOSCIUSKO STREET & MARCY AVENUE,BK,11216,09/02/2020,Routine Inspection,0,0,0,0,,40.69139772,-73.9484271,,,,,,,
Outdoor,40426013,NORTH FLUSHING SWIM CLUB INC,141-01,32 AVENUE,QU,11354,09/02/2020,Routine Inspection,0,0,0,0,,40.768783582388,-73.827472129127,407,20,088901,4044140027,4463109,Flushing,QN22
Outdoor,50053013,BAY TERRACE COOPERATIVE SECTION XII INC,212-30,23 AVENUE,QU,11360,09/02/2020,Routine Inspection,0,0,0,0,,40.781845232847,-73.777618314237,407,19,099704,4059000075,4443745,Ft. Totten-Bay Terrace-Clearview,QN47
Outdoor,40426341,NYCP&R / ASTORIA POOL,00000,19 STREET & 23 DRIVE,QU,11105,09/03/2020,Routine Inspection,0,0,0,0,,40.77730546,-73.92279682,,,,,,,
Outdoor,40426350,NYCP&R / BETSY HEAD,00000,THOMAS BOYLAND & DUMONT AVENUE,BK,11212,09/03/2020,Routine Inspection,0,0,0,0,,40.66343102,-73.91207244,,,,,,,
Outdoor,40426164,PLAZA 400 OWNERS CORP,400,EAST 56 STREET,MA,10022,09/03/2020,Routine Inspection,0,0,0,0,,40.757480886968,-73.96307757265,106,05,010601,1013670001,1040460,Turtle Bay-East Midtown,MN19
Outdoor,40663188,AMERICAN TURNERS NEW YORK INC,748,CLARENCE AVENUE,BX,10465,09/03/2020,Routine Inspection,0,0,0,0,,40.830390547189,-73.815726689047,210,13,016000,2054810065,2078262,Schuylerville-Throgs Neck-Edgewater Park,BX52
Outdoor,40655113,SUNNYSIDE TOWERS OWNERS CORP,46-01,39 AVENUE,QU,11104,09/03/2020,Routine Inspection,0,0,0,0,,40.749351825257,-73.917408404758,402,26,016900,4001250028,4000857,Hunters Point-Sunnyside-West Maspeth,QN31
Outdoor,41109095,BELCREST APARTMENTS LLC,162-15,HIGHLAND AVENUE,QU,11432,09/03/2020,Routine Inspection,0,0,0,0,,40.709887161035,-73.800879221135,408,24,044800,4097730005,4209099,Briarwood-Jamaica Hills,QN35
Outdoor,41109093,NAUTILUS APARTMENTS LLC,1230,AVENUE Y,BK,11235,09/03/2020,Routine Inspection,0,0,0,0,,40.589751269089,-73.957687134984,315,48,058800,3074330013,3203882,Homecrest,BK25
Outdoor,40000002,ROBERTO CLEMENTE STATE PARK,00000,WEST TREMONT AVENUE & MATTHEWSON ROAD,BX,10453,09/04/2020,Routine Inspection,0,1,0,1,,40.85368448,-73.92027143,,,,,,,
Outdoor,50048342,CRESCENT CLUB LLC,41-17,CRESCENT STREET,QU,11101,09/04/2020,Routine Inspection,0,0,0,0,,40.751885238606,-73.939400204106,401,26,003300,4004157502,4540104,Queensbridge-Ravenswood-Long Island City,QN68
Outdoor,50017958,616 FIRST AVENUE LLC,626,1 AVENUE,MA,10016,09/04/2020,Routine Inspection,0,0,0,0,,40.744890614406,-73.972687856446,106,04,008601,1009670001,1000000,Turtle Bay-East Midtown,MN19
Outdoor,50083488,ALGIN MANAGEMENT CO. LLC,242,WEST 53 STREET,MA,10019,09/04/2020,Routine Inspection,0,1,0,1,,40.763760200874,-73.983798657445,105,03,013100,1010240052,1090495,Midtown-Midtown South,MN17
Outdoor,40750036,PARK CITY 3 & 4 APT INC,98-00,62 DRIVE,QU,11374,09/05/2020,Routine Inspection,0,0,0,0,,40.7330549381,-73.859656864647,406,29,071701,4020860050,4440231,Rego Park,QN18
Outdoor,40639747,OAK PARK AT DOUGLASTON UNIT OWNERS ASSOCIATION INC,239-12,OAK PARK DRIVE,QU,11362,09/05/2020,Routine Inspection,0,0,0,0,,40.74658260856,-73.734709924099,411,23,152901,4083107501,4518533,Douglas Manor-Douglaston-Little Neck,QN45
Outdoor,50043764,180 ORCHARD OWNER LLC,171,LUDLOW STREET,MA,10002,09/08/2020,Routine Inspection,0,0,0,0,,40.72171639502,-73.987535608358,103,01,003001,1004127501,1090121,Chinatown,MN27
Outdoor,50060732,420 KENT AVENUE LLC,416,KENT AVENUE,BK,11249,09/08/2020,Routine Inspection,0,0,0,0,,40.710212175193,-73.968532412368,301,33,054900,3021280005,3418297,North Side-South Side,BK73
Outdoor,50073992,SOHO DUMBO LLC,55,WATER STREET,BK,11201,09/09/2020,Routine Inspection,0,0,0,0,,40.703293906326,-73.992047363499,302,33,002100,3000260050,3000019,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38
Outdoor,50036746,96 WYTHE ACQUISITION LLC,96,WYTHE AVENUE,BK,11249,09/09/2020,Routine Inspection,0,1,1,0,,40.721481687569,-73.958331919106,301,33,055700,3022950021,3425311,North Side-South Side,BK73
Outdoor,40426239,LEHAVRE OWNERS CORP,168-68,9 AVENUE,QU,11357,09/09/2020,Routine Inspection,0,0,0,0,,40.792820037299,-73.796032755316,407,19,099100,4046020110,4312165,Whitestone,QN49
Indoor,40425534,CLARIDGE HOUSE LLC,201,EAST 87 STREET,MA,10128,11/10/2020,Routine Inspection,0,0,0,0,,40.779355719872,-73.953150211158,108,05,014602,1015330001,1048809,Yorkville,MN32
Indoor,40425514,KINGS BAY Y.M.-Y.W.H.A.,3495,NOSTRAND AVENUE,BK,11229,11/10/2020,Routine Inspection,0,1,0,1,,40.598810211661,-73.941570619367,315,46,057000,3073630036,3200300,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17
Indoor,40425470,BRONX HOUSE INC,990,PELHAM PARKWAY SOUTH,BX,10461,11/12/2020,Routine Inspection,0,0,0,0,,40.8567974632,-73.860352721458,211,13,024800,2043287501,2088568,Pelham Parkway,BX49
Indoor,40425641,MANHATTAN PLACE CONDOMINIUM,630,1 AVENUE,MA,10016,03/04/2020,Routine Inspection,0,1,0,1,,40.745148577199,-73.972500086829,106,04,008601,1009687501,1022060,Turtle Bay-East Midtown,MN19
Indoor,41634907,AQUA ANCIENT BATH NEW YORK LLC,88,FRANKLIN STREET,MA,10013,03/04/2020,Routine Inspection,3,5,1,1,04405-20S0,40.718099362465,-74.004934980835,101,01,003300,1001757505,1084762,SoHo-TriBeCa-Civic Center-Little Italy,MN24
Indoor,50058244,PA ACQUISITIONS (NY) LLC,1010,PARK AVENUE,MA,10028,12/30/2019,Routine Inspection,1,4,1,2,24470-19S0,40.779297157715,-73.957851476122,108,04,015001,1014967502,1090583,Upper East Side-Carnegie Hill,MN40
Indoor,50054703,EQUINOX EAST 92ND STREET INC,203,EAST 92 STREET,MA,10128,12/30/2019,Routine Inspection,0,0,0,0,,40.782530480335,-73.950948902071,108,05,015400,1015387501,1090174,Yorkville,MN32
